userId,source
81b35ece-4dcc-410d-9fcb-7f52757ab466,bing
2ce6c413-30d2-4d26-8b83-0bd21bc66546,bing
54279266-51f7-4eca-905f-fef7af9ccd99,bing
98822b44-0ff1-4df9-aa02-37e949337215,bing
dff4c979-2f67-49cd-a38f-9c6742ef4b7e,bing
fa39046c-39d6-40ec-8200-c76a2e6cb990,other
cb8ed098-e10b-498d-9175-eb5c46ceac7c,bing
3ada015f-e287-4d0a-bd12-5784938fe300,other
7bb9d63c-5eab-4358-9516-e3cb8411e19c,bing
8b1f8bc6-8a7f-4b44-a91a-04900a957940,bing
652e7fd6-8cf0-415f-a6fe-5dea53dc326c,other
9773feac-6406-49fd-819a-05ad5e121c47,bing
53f821ae-d4a7-4621-bbc4-d7a97cad0985,bing
b46f95f7-5c81-49a9-86e7-9e603ffa1caa,bing
e084fe3a-98bb-4ed2-8d5c-d2e13bb522d9,other
1cd17403-cf65-4b3a-8f97-ebd620e9f8b7,google
92df646e-f875-49b1-958d-5df463ca0d2b,bing
884235fe-6b11-4cf5-ab02-be3521939021,bing
be967f66-ad5d-47c4-bb4b-9127b4be2f33,bing
ab2f786a-18ee-4ee3-a48b-dfe9fa6125cb,google
04adf25e-cb60-4cbd-bedc-ddc1057cde06,other
6f66e152-7c35-4964-9559-c18546500c7b,bing
dd987c39-a2c7-4baa-a8ac-ca0608721581,bing
ea80e3d3-018a-4000-bfec-76f664ea2a1f,bing
c8ba8d69-8f92-4cd1-b44b-82638b7931e4,bing
fb512ea3-5637-452b-91a3-3bdfbde9bc3c,bing
ffab8d8a-30bb-424a-a3ab-0b63ebbf7b07,bing
23809036-dd0e-45cc-afe4-dc46d05d26cc,bing
f9ebc201-2e8c-4067-aa9a-d127811d89cf,bing
1bc32b2e-120e-4568-a5b7-68c00adbbb58,other
1ea3df12-0e58-4f9d-a308-061061e52a1c,other
b5e12049-918f-43c0-9ba4-994cbafe9ff3,other
db8ea0de-4ed5-4700-91b5-b9504de05ee6,google
9ebe39ba-e160-4cbb-b8b5-5a4eff34aa6c,google
a2e0c073-fbdb-4951-95cb-ce231c11da24,bing
3323d218-c35c-4612-8d46-be47c7910833,bing
c1895e1d-b891-49fa-8586-13696fd03891,bing
4a487bd8-63c9-4c7c-92fd-08d069a8fdc7,google
edffabdb-a6e3-4c12-9280-12999803034d,bing
11a125d9-95e3-4f72-befe-4f65aa84d2b8,bing
eeae6890-380a-44a2-aae6-f7b1fc3adbc8,other
47b819f2-a134-429d-a907-86e0e17385b2,google
f9726887-67aa-48a5-ba7a-2485773804d2,other
7faaa8f2-b704-45c0-a766-d0ae7df23c43,google
3f172d82-041f-4a58-8e12-4c5e7481d121,bing
b9699e03-a7e4-42b4-a0df-31dc09752bf6,google
60880eac-9c4e-462e-ba5b-01e4837abac8,bing
fe92fa6c-7eef-484f-b31b-fa0db4e4d895,bing
74ce0b05-468e-436f-931b-aee71386d643,bing
c912c05d-deff-4c36-ae7d-b3cb4c5e62e1,bing
094abcd3-4022-4e55-94f9-e416a4416752,bing
dc6d4ae9-9898-406a-826f-c43b57b713ff,google
3ff314de-0cce-4d36-be77-0d2f6a95d0eb,other
bc279849-b5bd-4025-8c11-7332299d0288,google
2662ca7f-b018-47b4-8789-ce76ae9cdaca,other
10e59329-ac8f-4281-b81f-70733815c469,google
0814e03c-8ac2-440c-8d77-76d867d27b4b,bing
2c1603f8-b487-462b-bfd3-f9f059f65f0e,google
14296955-39eb-4a90-bb78-2700bb3fdb7b,bing
1c485417-c0a8-4361-a0b6-c7df6ba8584b,bing
7bd1850a-900c-45a3-b988-b4af2faea694,google
7ebd245c-798c-4070-8c47-297dc3d6c746,google
2546b3f5-cc2e-4aa0-88b1-83e019ffe5c0,bing
83d6c777-d98e-4696-8b6a-6be3d1ae19fd,other
7e7abfce-372a-4603-baa6-824041f71e10,bing
1904a95e-b08d-489f-9f51-334457e4d0d6,other
1e85d164-c15f-4903-8b2a-9ff0335b177f,google
e7f4b8cf-0792-4d7c-8879-721ff8f52511,other
99729adc-b7ac-41ec-9eb8-a14047d8ece0,google
6a1f495c-f6dc-475d-a286-ed802d6627be,other
76f3a7d1-a2ef-4a5e-8cd0-852a442e32f3,bing
aaf2cbf3-823a-47ea-8869-bb0b95c3902d,bing
3a2b1012-3d0f-4e4b-bb1d-1594d93600e2,bing
dd8c7d53-0d96-44cf-bf15-15ea18bb15c8,other
e2177da0-33d4-45a9-96e2-f338d5752513,bing
1ea893ca-734d-41bc-96ed-f9501fb01d5a,other
d2af8b95-8216-4872-8a87-6dd468edf16b,other
cf516b4a-41ab-45bf-b805-276160f4c4de,google
d7aa7145-33b0-4281-8250-8af9298d9da1,bing
975afdfc-9ac8-4212-acb9-0880f9f04b1d,google
3fcfa59a-9ff7-4840-a88e-22f3b5544068,bing
cf26cc3e-5baa-40a4-a764-fdd84e0bfa2f,bing
7035484b-7ac8-4166-972c-e706c152442a,google
a852fc57-bd1b-4cb4-a2b0-be30d562ef76,bing
7661f072-a02a-4381-84dd-a310a6d9da66,google
c51c3b67-3930-4565-ac07-d2b4cd8c59f1,google
4f6da7c2-11a2-450b-8a01-d43f675118f4,bing
1a454cb5-c741-4685-89e1-fae58db18118,bing
c8a0e24d-8147-472b-9d10-5004fc7414a1,bing
6f61a1b6-dadb-49ad-b139-ba16ebf8a04b,bing
cc35bc77-2ee9-46b1-823c-ae3c6101773d,other
0d03c0d5-8463-40a5-a9bc-c688f7058ddb,google
43f58208-81c7-4b0a-b4ab-a24b6823e18f,google
4d1de46d-3304-48e6-82a0-bb59904facf8,bing
341d5280-7d24-4627-83c6-e8c08891e524,bing
ace93aa8-fe41-4b2d-b915-a5ab1d0ad1a6,bing
3ac69839-e9d8-4cef-8306-9076e6358619,google
11ba4c51-7487-4996-ae4d-db79da95d032,bing
d3410069-0b3a-47ca-9cdd-9f9461399ab4,other
9e009e2a-bd95-4208-8d0b-28d7be6e62ac,google
bb075fc6-a988-48b3-af86-15385011f40d,bing
0c498b2b-60c2-430f-a98f-100aaf6476a5,bing
cfdcba86-ce57-46e6-982f-7a89f61c34c3,google
c78b6cb3-aa76-4c43-aee2-933c707dbe73,other
9d9e1147-94ac-49c2-8dc5-76afb9648021,other
6257dd36-5a1e-46ad-8126-c45e609b82a5,bing
92eb1f00-f196-4cf5-8ee5-01ad8cfcb78b,other
5393aebe-3344-46fb-9c18-828a70d98048,google
1bbbcb96-fa95-46f7-9189-d9b5a0390c1a,other
98e8a20d-0bc7-4dcb-b89c-4812015ab0b0,bing
4e5f1cc5-8a06-402b-a668-0a64b62ab25a,other
63134f07-fe6c-47df-a4de-5b35c4a54a13,google
245e496d-4467-45ee-ad9d-241fd6eac456,other
e0e93278-71b3-4f68-951f-ded06fdc237f,bing
1f840ba8-16a1-4694-a3a8-1946f383ccf3,bing
69d9235d-7849-4df1-be59-364af19fb43b,other
89aa6466-0467-42cc-a487-85f3db86e9ce,other
492b674f-1ae7-4eac-865b-36c23a67a3bf,bing
56b70aa2-1cfa-4aa8-87ca-59ca2007402e,other
0374b72f-6206-4553-a2c3-b94fd1067662,other
4a41136b-0340-4e1a-832d-fe404ff5504b,bing
da3452de-7140-4904-86ba-dfb687e33641,google
1d7bebb1-a926-4d15-b053-1b3c2eb76134,other
5e0f2664-8c0b-4433-9c09-c463a87dd65d,other
f9c19253-73e7-4b9e-9630-45353a792248,bing
8a365f28-adea-4eeb-909f-c46b3b676bc0,bing
a3aa9575-6c9e-464c-a857-1294d0620d70,bing
1bb2ae9f-c146-4181-a848-9d649c6cfadb,other
fa6aa4b5-d098-436d-9976-f87ed0cf1dca,google
ce36588c-3456-4c9e-86b0-cbc1a5661c57,bing
d8c18750-e538-4925-a9ee-629e8a7549c6,bing
d42c8bb5-22fc-46ba-a051-eedd3645fc71,google
045cc772-3e56-4e9c-965d-fc7353cd3894,bing
64bd83d7-f0e7-48e7-b95d-f0863da4e6ba,other
02ac1c07-7a45-4d4b-9dbe-bea066039c01,bing
ae6f0b69-d890-4328-8a6d-866ee7427348,google
3475ac02-11a2-493c-8e12-ae570608d421,bing
3d4ae26c-63a2-4cf6-887b-45141d437ad9,bing
0850e4a0-ed7a-4b6d-8df2-ddd04ea8bbbe,google
a8214003-2580-47f3-a038-4c6ef7553ed0,google
dbfbd588-0585-4578-9c8f-eb6117a29e2a,google
a11eaf50-0096-4984-8a20-0a038b532e1c,bing
fcf065b5-ccb4-4d83-bded-8a759b4022fd,other
d8512ca4-3287-4a06-bb31-99e7e3bfb15a,other
d449d098-7956-47d8-9a4e-9ab62cb88083,google
5bffcd16-5312-4137-8dd6-e87c9c40c7e9,other
3da82b2a-1376-4dde-a29b-0d96d159f2d0,bing
b33cf760-c541-4ac9-b699-44854ddfa1c7,bing
e210cbbe-1960-4007-a4d3-6260304d82c0,other
076f2de3-268b-4cf1-ade7-73d09752e3b3,other
5a3f17df-9b8b-49b5-a132-cce4ba6601ae,bing
ae344eb7-a7f6-4b6e-a83e-d5e2f2ce12a8,bing
2647bed2-40b4-4fcf-a3b3-2e129c231256,other
cfb8a35a-9c5e-41af-9b07-090ead891dd0,bing
be849e0d-19af-45d9-9725-e79edf3d8b6f,bing
e3559a2e-b104-4e5e-807b-963e538ac9e4,other
3959a3f3-9941-443a-9558-77b75a34d2af,bing
b65e5c0a-9d16-4ae8-b56e-0832821c0265,bing
741dc68d-72fb-4472-9653-1c9a8726b05c,bing
1392374e-9d2a-4fa5-81f5-d2eb2c2b5bdd,bing
e01cf554-2f0e-473b-9933-bed623a19782,bing
e4cbc118-5c2a-47fd-b97e-a9d1f3a544b6,other
438b87df-8403-4c2e-8e48-3fb3715ad39d,bing
345d0cb1-fb67-480a-a678-7ecb938b345a,bing
aa1517b2-1bd9-4ecc-9cc6-ad30f10cd48d,google
fc5aa936-8247-4c27-800d-ab412403ee22,other
72fa4430-dc17-4ec1-8ba9-5e406afd7438,bing
f048aa9a-0260-4ebc-9512-01a05478bc8d,bing
fdd8c58d-04ca-4125-9c34-e93fb79add17,other
d79c81ab-dc4b-4d8e-98f2-c7679393c6a8,bing
299e2b19-852f-4aea-844d-d449746577e9,bing
d426bbd9-dc58-4a27-8e8a-e78b83b217d4,other
798a593c-1c8d-48b0-b2d9-bd3330d9aa99,bing
1c9fdb6e-1125-43f6-ae99-cdc3cd6cb4dc,bing
3615463b-be22-4167-819c-324affd368a1,other
2561e4bb-a650-4009-bfc5-24632955b8b2,google
7e8b3f42-88c0-4d08-8f2a-b96945612140,other
80bfdbb0-8794-43e5-8431-a38b687d3240,other
50001ad9-0496-43fa-8c89-03038bbbffb3,other
8425fc70-cbc1-4443-86b8-98e817112a8e,other
cdea846c-f331-4e00-beba-4837aa078f50,bing
1f2a0dcb-3ac4-4e07-b9f3-2311e99982b8,bing
addeebe6-3778-4a6d-8792-02b6dfbf61aa,bing
7889105c-7c80-48b2-ba72-800498c23b4f,google
41642d5b-0eb3-435f-a137-43bcbf238fd7,bing
06fd2e8a-0270-4749-9abc-e215a2318bfa,google
53061c50-e26d-484e-a27e-e47d9b6be07a,bing
72518766-22ac-4b2f-8f4c-29563caf9be0,google
32826a4c-653f-48e6-ab53-9eb4b0679459,other
a0e97d27-e4d2-40f0-a59f-f14246a0f7a8,other
8dd6ff0a-feff-4132-a61b-d49f4168ae61,bing
1a893823-aa3e-4982-ada0-c9e5f2934883,bing
93eeb3f0-62de-4281-a801-b014bb1662b6,other
318d3213-4e24-4729-b90e-23cb508b1a98,bing
70b1ef90-7644-4acc-ba32-e582dcd86933,bing
6e109e07-7161-42c2-8193-7d83104291f1,bing
cb98af26-87c1-4c2b-b3a2-ad0295527144,bing
d3b19fc0-e35c-4f15-be30-8a53c93e899d,bing
a3d5dbe7-b997-44f4-bf4d-501265ce858d,bing
4923a0ed-a760-441e-8ef2-839199b2beb4,bing
5da6f553-9943-4a2c-940f-9ee7f292e438,bing
26e46040-b175-4e7f-8359-509022388ebb,other
42e07697-95e7-4c5b-bf25-e00189b075e7,bing
b9e3b288-a275-43b5-a473-684a582acac7,other
dfba294f-8c2c-42fb-88ee-3e422bd29cf0,google
24ac2305-db66-43bd-805d-3901bc994e85,bing
4682e1e5-626e-424c-9204-9770a65dbbce,bing
0b090b44-12c0-4292-8f4b-bee2424512b6,bing
726f4022-8e57-42c5-9bb8-97e83b00d624,bing
de5f2694-d066-4b38-a03f-dd0b915c6cf1,other
cf08dd81-36da-435d-b082-e1cca52dacc0,bing
f1ff2a75-3eb2-4347-b731-333d49c14bb4,bing
f69173dd-b1fd-4db9-bae1-27f68e5e9bf2,google
ca03aa27-6435-46b1-bf94-e94f04f0a4cc,other
07efcf91-4d1a-45c4-aba3-6590bb22ec52,google
6f2166ce-4c96-4cd2-868b-5cc6a49488e9,other
fc8ca24e-2ba3-41a3-b52e-dda7d328a5c3,other
3364dadc-4aa6-4ba6-b8b1-8643b12fcc0d,bing
83076a19-cfdf-4d6e-bf81-b45a1713c88e,google
19e5f9eb-fe31-44de-8351-d32e977e731c,other
60c63e55-2807-4d0d-8a01-5f60f081b108,google
fe585541-43a9-4d56-8466-718856a4d195,bing
c48e0935-d425-43bc-8768-67a2ea07dbcd,other
c194f363-da79-4019-88ce-4a97466a08bc,bing
601526d5-4b34-4ffc-8e67-5bc5c3fb1ec9,bing
1ccf7a1f-1585-425e-b363-1bf318c1cf59,bing
7f15c639-ae43-4236-aa94-8d527a56455e,bing
3f68fa8b-2968-4a76-b310-882ce3e22895,other
9738185c-9bd5-409f-822f-daba8cd5ac07,bing
64821486-e7f8-4204-933b-96f8388ab177,google
0a421a58-2a40-4b8e-920b-eb4a4785bc60,bing
6f941db4-9fe2-4215-b5af-1a14ba9e1f60,other
e7e2fb04-b50e-4711-8744-376b7c00ed7e,google
a121ff95-d61f-4a9f-912f-e3ce3534b2c6,other
1d682a7c-f481-4246-a43c-4cd200b88e51,other
d2cfc339-7a5c-4063-b145-218216630a79,other
9db002f7-41e7-4eaf-892c-3249834c0d73,bing
2d3aec1e-a800-4e81-a6af-7ace610aa8b1,other
d8d14b5f-7f8c-4806-b566-f63c0d0e867e,google
6f11d63a-7476-4334-bb4b-b6dc49859952,google
0e55500f-8b27-4f52-815e-aa65388e0c3d,other
1779d304-9b9e-4938-9e74-d0e1a1f8166b,bing
a1c0ac99-77b5-4a6d-a5a2-dc1e3b246b22,google
8049db72-4382-4fd2-bfe5-15989e0cd503,google
60496d72-3895-4ae9-8dfe-6193e1d1debe,other
0a0c9727-09cc-49bc-a71f-ad307748f115,google
4d85f388-8bd9-4f18-b23f-6f2d5602eb3c,google
e0aa0520-0010-4f3c-9b65-27b24a3b717b,other
fc546918-70e2-4a04-a9a2-bc358f1db5c9,bing
22fbd020-1f72-483a-b452-ef13563a622e,other
f7227769-c252-44c8-99c7-43b3e1ec618e,bing
fbe96e0a-893c-4378-afb4-acb7c79606c8,bing
17cfc7ba-3d23-4c4e-a341-ea4fd7d874a1,bing
6d7e5a77-679a-44f0-98a9-37afccce1fba,google
4a515221-1eb7-4133-960e-ba8e7a626ca8,bing
96505500-e5e8-4e58-b970-80bc97a33ee7,google
9f2bdab0-6607-40cc-848e-1509401947bc,other
61d27241-64d3-4af0-9671-253aea8c90ed,other
81ce7cc8-ee16-42db-b5f0-6aa086426bd4,bing
3b453673-f344-4fa6-9fe8-762b58cfef5b,google
110c47a6-250a-49ee-bbb6-c732408b639c,bing
1c2a7b36-ed3c-4615-9703-e08c73c10f21,google
d13c451e-bba9-4d39-abd3-3dde3658dfe5,google
5f71e670-bb34-45da-a287-96f92eedfd6c,bing
8a63c583-5d19-436d-940a-63007f1098c6,bing
e0499d30-fa9d-4dce-b3af-263dde26f1fd,bing
f8c6e74c-4161-4f6c-9468-7e55697dbd30,google
7f24c4c3-989e-4be5-a2e3-880c18681555,bing
15477df7-adf7-42ae-97a4-873d32ba2c44,other
177b0a7e-2f98-4d18-86bd-5a229d032242,google
87b535f5-41eb-4281-a27e-2e803541b866,google
7812e75c-2918-467e-941a-c6d8e529a5c0,other
1cfb7e15-4fa0-41de-8354-48c25132447b,bing
15b31b5a-e8eb-4f5d-b7fc-80214e60abca,bing
0dc81967-5326-43f0-989a-8ca9535fd4d0,bing
1770ba26-4f20-43f9-a470-dafe7fa0ef77,google
8a3d7f20-fc7f-4235-9367-32a37a2e626a,bing
db225539-51b4-40cc-ba1c-eeb9d818eeab,other
02c90994-8de8-49e8-a384-415fb1602ac5,other
d246c849-dbcd-48b3-b93c-c68b9895ba6d,google
46d6e585-c5be-4ff4-ae64-8393763c64dd,other
09fd7416-080e-4ab7-ab38-a786dc59d303,google
8c7d7ab6-6636-45d6-a36a-fd8284ba45d6,bing
6ff54afa-e213-4338-beef-1f1731a0e87d,google
43534849-9f8c-4d64-b5bb-8def4f3166cd,other
f635a34a-b464-41ca-95ac-b403fe89f352,bing
e8eaa00f-3a70-4c9f-8591-98891729592e,google
d9e39cd1-f566-4877-b22e-0017e485aa0e,google
8a3ab3ff-8757-45ae-9fb1-054bf8768bb4,other
1214e47f-a85f-497f-9166-3d0287068dde,bing
e4a5e634-6bcb-4865-bd80-db7db4c7cbcc,bing
b027f2d7-d9cb-4782-b410-4d100f5ef2f9,bing
bdd67a79-fbbe-40b0-a8f6-d8fa5a782a39,bing
8ebe803e-8885-4e60-a43b-6ae98fe89e46,bing
fa96b2ab-414c-4838-ba30-4b60336f1f3b,other
caf588d2-b795-465a-86de-6ac92d012846,bing
6e2e2141-a60d-4b53-a7f1-c7267c13963e,bing
6c85571b-8ca6-45bd-aae7-ec7226157f19,other
6d9ae54c-dd4d-4f4e-9d54-db1b622556ed,bing
a5919d7e-4589-48ea-ae39-42b916f5b3ea,google
78daca01-4dae-4076-b2b5-6e92ad6603be,other
b849f842-795e-437d-97ec-c0960e7532d3,other
63f392ca-4945-4f33-bf99-b4d32adbe2b4,bing
83e055fe-fbcb-4c21-8384-57ac563bc0f2,other
1b524f78-8f8e-4df6-85ef-f0a2bf918642,bing
208169aa-b695-4dfb-9e57-be9c04c7f96e,bing
f28e13ae-0e30-4828-9fcc-53d78908fc87,other
a6ccc0cb-fdf6-4c97-b713-3d8a4e88bd41,bing
636601f0-7c84-4bde-a319-8f1211548db2,other
e5c3b198-6021-4ccb-8cf3-2bc61197118b,bing
fad70cdf-9308-4d12-a023-fbea8d70cd98,bing
110640ac-8560-4315-8d4d-0490632e927d,bing
922ec96d-f70f-4430-96fa-3986a7c3905c,other
1a81d949-020c-40ef-bc2b-c8ef22de36a9,bing
7700b42c-ae1e-4ce3-a56d-fc3c6402219d,other
46133338-5085-4d93-bfc9-19292617dcd3,other
f402a092-1b4c-428e-98f0-98d4559b5ce7,other
8dc7eaa9-dbbf-49c5-9456-4c3eed45e664,bing
48be9b50-fcaf-4bfd-93d8-f99b52a1b750,other
7e83c1c4-c4c3-4ada-9745-2568a4a1830a,google
b9dfc797-1974-443a-8ef6-7042cabc7e57,other
810b809f-004e-4b90-91a5-a67c8ba21d13,google
6bea4556-4847-4ab5-b2d7-85b5795ed18f,google
f0a753c3-bef5-4b0d-892a-2982bfa776ed,google
4fdf50bc-45e8-4d97-b4eb-9b42dcc9f913,google
b1281c2c-7b4f-4c1a-a916-bc08e445f634,google
c44cf999-9c69-4dbd-827d-997371c5b2f6,other
7c92b397-c5f3-4e4a-82d4-3ee5e62ce2bc,other
80d689cc-2af4-43b8-8490-a6eb5f42f315,google
ab5921ad-3327-4a94-80b7-5fb8dd4f977a,other
377401aa-22fe-4325-8b38-af9fa7c444be,other
a6af00f3-981b-42a8-aa64-bc6ebd876b47,other
bfc3a97f-ba4c-4045-85d6-aa68b000c6ae,other
6dedc856-a763-4955-93dc-0a782390ee60,bing
6d176cf2-81ec-4e7d-8b0a-da008c2d96fd,other
5b503188-e9ac-4acf-a904-2298dcf2b268,google
b931a660-2e3d-4d86-9998-7660a4612336,google
5b0b794a-9a39-4599-8f95-2ab3fc93f155,bing
0eb4f4c9-d8be-4630-8ca0-bdac8bad6d18,bing
91674d02-45e9-41f1-bcd9-ecd4776b16da,other
b8851327-dde7-4913-a61c-1735aa9ecb77,bing
1cb59a3e-3360-44c6-89a9-9bc10d3d2c9f,google
2d945a3a-4b3d-4bf1-b8a3-1701f7b4181a,google
84d0f8f9-a70a-4022-8c93-9e9b16104686,other
ca6c783d-8bf2-4f24-b8c0-e902932ce4f2,google
8c80d63c-6b79-4fb5-b89c-2c72d614323d,other
06ce9653-a84d-4a9c-b899-3336d77e73f5,bing
d7a49bd8-105f-4f1a-bd81-49cd3797a611,google
30e902a0-0e4c-444e-822b-3a7254ee89d8,bing
3850dea0-9395-400e-a854-c20f761cb5ea,bing
cbb24aa2-80cf-4ae7-a119-3304443f66a0,bing
e2db7716-a8dc-4759-8c64-97c4ae4309fb,other
93aea700-d51d-41d4-a025-5b62ea21da22,bing
5aa4193e-82f0-4a75-b9ef-df37b6b41925,bing
9a5b8ba7-9c24-4d31-bc9e-6fd1372849c4,google
145dc1c2-c093-4afe-bc74-9c3e1bf7f343,google
4ba847d9-43ae-4032-947a-96f21f25360b,bing
32dbcf60-0cb2-40a6-a709-8a482dc4ec67,bing
fc66d3e3-d7e5-4d5a-80b6-b8efda93f0e1,bing
02012123-f8ee-40f4-8ccd-c5859f3fbc41,google
eb1318cb-e64c-44f1-b14f-d51c81b65ed2,google
5e0b2a0e-f288-4352-8319-464b1759e22e,bing
78c69c24-9280-4c80-be68-1539d69e4a9a,bing
2a10f5e5-e207-467f-8c08-c4c9a6091e30,bing
0561ca40-6325-4fa4-9af3-6310492c1282,bing
114ba847-9a89-49a9-af35-3825c241481a,other
50b559d2-f0f8-46f6-acc9-2a2bb9a2943f,google
e03a5c79-d06c-4e12-bc07-fecc1ff6ef38,bing
1cd1f0db-9477-4544-af6f-58125872d183,google
2eddbec0-81fe-41d9-ab4c-8d616b444258,google
f5255d7e-22ef-41c3-9a14-116f01e49b3c,google
0729a0c7-9e58-4ea9-92bf-33830024ee68,bing
fb1ecb1d-6ac5-420d-94b3-3304f453ab61,other
f6243b3c-d2c5-4b32-83c7-836e34431693,bing
2d1f649d-8333-4dbf-959b-5bd90bd6ccb0,google
dfd5756c-255d-46ec-a443-fbc4a9784d64,other
7173502a-2dcd-4a98-a893-4aad75b41eb9,google
f5d919ef-0afb-4b6f-958c-8c840aea7852,google
a5853d33-0e7f-4e46-9f7b-31164cf513f5,other
53fd72ee-7728-4cfb-9df5-56e6bec9b311,bing
23c06c43-b0f7-444c-8af6-f2e155f70347,bing
d664500e-4282-4f23-bbce-4102577a42c2,other
66275116-1d12-41d1-862d-bbd539c606df,bing
b9171e3d-d34a-4e5d-aaa9-f4c7f3df80b7,bing
9d9ba37a-6514-4bf4-b6c8-a7ad8560adb3,bing
48ea3037-a12a-4d27-9205-a42192d91d41,other
5b4b2187-100b-43f3-8307-aed30dcbd690,bing
5d0f21d7-7af5-4e14-b63e-cad5e0c324ea,bing
bd985ca1-43e8-4453-89ba-fd9f90ad2272,other
0d53ea60-f892-420a-b54f-c911a06b014d,google
98319645-b200-4c1c-90dd-a8187a2af4cd,google
86f80f5a-d265-4c13-a15f-501c690596d4,bing
f82065ff-e9fc-4873-b4c2-e219d2079f83,bing
98761a02-7b98-4ab5-8b08-23fe031fbfa3,google
2c56851a-7022-44df-aac9-53bcdde18812,other
3a45d581-30a2-4b47-ab54-9c5b008d04d5,bing
dbbf9cf0-2580-47dd-84fa-535971c00706,bing
1c1b214d-b07e-49d1-87dd-99e501b5059b,google
f7f7da1b-8eac-40e5-880e-84c48a390974,bing
1cf3f7b8-2358-4e90-8f66-217f45e8b7ca,other
9416fed8-4222-48c5-9cb6-e83aabee8490,other
26358031-5b06-49b8-a452-561f6604ac38,bing
1d68f4ac-7efe-4c56-9764-1e89f970c5ef,other
f701ff86-1c95-435a-8819-6af7aeafe3ec,google
783f1ab5-7d01-479d-a6d1-a1b10d295d03,google
e5f5b486-b655-40e8-9b3a-ead066e829b6,other
7281558e-9f74-48d5-bc28-b2d0ed80ae8e,other
e8b97fc1-b65d-4c2d-bed0-46910bc2ca8e,other
082fdad3-ec9a-48f6-89c8-ecd28bbc09e0,bing
a9ce2005-b88a-4662-aa00-63d6d9dc58a1,bing
7b4b1fee-a552-4ea4-8c24-b4bfa4a96b03,bing
0c63da08-3a7f-4e03-9deb-316e7b164ec1,other
aa165756-26a1-44c9-9343-38c84e54d750,bing
39340a13-ce19-4921-935b-ad84739b57af,bing
5c44b0b7-7ef3-4a21-a0d5-ca70ca436a08,bing
42d4a5fc-f62e-445b-bc0c-d3f924144a9b,bing
0db849c2-6d06-4b4e-9961-72c58c601caf,google
8c2b2b75-992a-4cf8-a92e-578e5f6b06d3,google
5e3b6d59-ccbf-4247-9946-be64a2be4a53,bing
9dda5dbc-268e-4072-ba61-5822727c739a,bing
ea786393-ca1f-496a-99ff-5297eda550b3,bing
5b216c86-1a40-4c97-85bc-98ee0e118f69,google
bbc3eaa1-52b1-49f1-a756-91e159a757d6,bing
f151d57a-9258-4015-8c7c-8aa4d33844c9,bing
0fcdbd5f-8eee-403c-9290-7e6ccbddb5aa,other
abc3c1a7-b888-4c07-b155-2d0bb6688d49,other
271cfca1-2f2e-4456-9cf8-bb5b34f27a5c,google
7f328876-39fb-42f0-93fa-f5df7b77d054,other
ae3ba452-dda0-4107-b0eb-51c060ef511e,google
a7fa4378-20cc-4bde-a9f4-aa54405c8322,other
e600ec59-ea6f-49a8-88fa-1263b6b7ce1a,google
f6cf0ea0-b91f-4553-ba76-c05010349c3b,bing
c17b61d9-daa3-44c3-adcd-0c057d61e9d7,bing
2c619eb6-3018-46f6-89b8-da76d1bb61c0,other
8281db4f-58ac-48ba-9447-59808040659b,bing
b450f803-4ea9-468c-8a2b-6c141a658672,google
b1acdb89-7bb7-4cf8-a1ea-73799e0ad2c4,other
3d8ccc14-61dd-477f-a9ec-f50ac3f8f15a,google
7acd25da-1a84-437c-817d-66d2fb6e0d31,bing
09a95609-7ae9-46fe-8ace-ac446fdf19d3,other
642f4767-cac0-44de-a49b-a960aa4a58de,other
73c2ebbd-3c51-436c-9fb1-d3f16ee1b3de,bing
25b7d98e-fef3-484d-842e-06c16d12b27e,google
0d0eb87b-f0aa-4a91-b832-2e6a1eb222a0,other
8ec030e3-a22d-4237-bfca-61bce03b0d8c,bing
4e9d1205-383a-48ae-8e6e-82363023b5ef,bing
09463926-c4b6-4709-8205-d1f3bf524688,bing
b8e83d4c-31d2-4643-b43a-95e52f031db6,bing
a7d726d0-5a69-48c4-9f1c-81ccad98d90c,google
13250b98-e1d1-45dd-a055-c84b7b19720b,bing
b5989ef9-d4fb-469c-9e38-313a33f307e3,bing
ade2282e-261d-4858-9fc8-aab731326a6f,bing
1ecea34b-34fc-4ee9-a800-98199e2da715,other
4f57115f-c77d-429f-9169-424b7846646b,google
00ba2474-01c3-481a-8cf2-6d4636a8a1ca,bing
97440a41-6085-4800-b586-63ccfbced003,other
b9026b9b-9515-4aa8-837b-4fa4cf97a508,bing
3ea3e9de-3f42-4cca-a63b-6b6d4316638c,google
ed847780-e3d4-447b-8bb7-c27eba2da946,bing
e5a16918-3818-49d0-9c9b-9e8f0ca4d854,google
112445af-7c13-4265-bf71-9254921f94c9,bing
ea99193e-dc5a-4f27-ad48-dd5ed8e9b704,bing
4514733f-3966-44f3-94fd-733d3a0503b3,bing
350c27cc-5311-499b-88ea-2c1a1373cff6,bing
0d5c7fc6-7a74-4a7d-a7f6-f19a739365f6,bing
8bd803d6-7260-4b4b-b8e4-f614ea09edd6,google
c36bc97b-93cc-40d2-96e4-cba06082dfba,google
705a8e75-595a-4d84-b55d-537802a4481d,bing
ff82c7c7-16d6-44b1-833b-a217747b0b02,bing
d7b11d3e-c328-4ad8-8f2c-596d51e0006d,bing
